APP_ID,REVIEWER NAME,COMMENT,TIME,REPLY COMMENT,LIKES,REPLY TIME,RATING
UOB Mighty Malaysia,Ange GZ,"I tried to download this UOB Mighty App a few times at different weeks but it didnt go thru. Then when I download again and again, it keep on prompting me to Update. While updating, it was hanged! WORST than previous mobile version! Score 0/5 Stars, I dont even want to rate 1 but unable to!","07/25/2019, 06:16:12","Dear Ange Qk,

We are sorry to know about the inconvenience you have experienced. Please contact us at helpme@uobgroup.com for further investigation.

UOB Mobile and Digital Team",1,"07/29/2019, 12:01:58",1
UOB Mighty Malaysia,Fion Gan,"Worst app ever from all banks app. I dont know install this app for what purpose, totally cannot see my previous transaction and all the statement?","07/09/2020, 15:15:03",,0,Not replied,1
UOB Mighty Malaysia,Keung Sing Luk,"Unable to log in with msg "" undergoing maintenance"" since 22 Aug, thu. Reported problem to call centre on 23 Aug, fri, but the problem is not identified. Reinstalled the app and clear caches on mobile (android 8.0) setting did not help any. Call centre promised to return call for when will the system be up ready for use, but by 24 Aug morning still same n no call. At 13:01 at own initiatives tried again reinstallation, lucky not being half-way kickout nor screen hang up. Now finally works.","08/24/2019, 13:15:26",,5,Not replied,2
UOB Mighty Malaysia,Ronnie Mak,"Hangs constantly - way more often then any other banks' digital apps. Reinstalled the app after its never recovered from ""undergoing maintenace"" for an entire week. Re-setup mighty secure and fingerprint login, only to discover all data lost 2 hrs later and have to do it all over again. Stick to physical token please. UOB is clearly not ready for technology.","08/17/2019, 12:44:36","Dear Ronnie Mak,

We apologise for the inconvenience you have experienced. Please email us at helpme@uobgroup.com for further investigation. 

UOB Mobile & Digital team",42,"08/12/2019, 15:39:39",1
UOB Mighty Malaysia,Simon Sin,"Mighty secure pin doesn't work! I kept getting the mesg tt I had entered the wrong pin. Upon checking those reviews, I realised tt I am not alone. Developer please do something about it! Even opening the app is problematic, I often encountered connection error at the start! Terrible experience for such an impt app","06/21/2019, 09:03:28",,0,Not replied,1
UOB Mighty Malaysia,Choyat Mah,Recently UOB mighty doesn't work. Please fix it. After log in several time will pop out the fix bug page then have to reinstall the apps.,"05/31/2020, 10:57:48",,0,Not replied,1
UOB Mighty Malaysia,Coffeebud Hong,"Usuallh no problem using it but recently cant even use, was stuck at loading page. Cant even refresh. Cant do any of my online transaction. Lucky otp option helps","05/14/2020, 17:16:22",,0,Not replied,2
UOB Mighty Malaysia,CY Yong,"Was forced to update the app. Previously able to log in with fingerprint but now no longer able to login (says ""We did not recognise your username or password"" egen though I am using fingerprint). And it does not tell me how I can reset the fingerprint. Cool design but hard use when the login is not working properly.","08/29/2019, 23:01:45",,6,Not replied,2
UOB Mighty Malaysia,Eva L,"The UI design for the app, just as similar to the IB homepage, is not user friendly. The ""first glance"" summary display on the app versa the summary display on homepage versa the transaction details are somehow different. It is critical to ensure what we see on the homepage is exactly what we see on the app. It sometime takes alot of navigation before we reach to the exact balance we need to pay. And isn't it time to do away with paper form submission for some of the IB change request?","01/15/2020, 14:15:10",,5,Not replied,1
UOB Mighty Malaysia,Des N,"Terrible. This app does not perform reliably. The app will hang about 50% of the time. I cant even perform a simple fund transfer without hanging 3 times. In the end, I had to resort to using internet banking. May as well not having this mobile app. Should call this app UOB Lousy.","09/28/2019, 16:30:21",,9,Not replied,1
UOB Mighty Malaysia,hyun pang,Been crashing my apps from Google to Samsung apps. After it did that then it will crash out most of the time. Always have to reinstall,"06/02/2020, 00:40:07",,0,Not replied,1
UOB Mighty Malaysia,Sophia Ho,"Cannot log in. Always loading... it is so frustrating to wait when I tried many times, install and uninstall, same problem repeated.","05/16/2020, 15:52:16",,0,Not replied,1
UOB Mighty Malaysia,Timothy Ong,"(Updated 21 Aug 2019) Reinstalled the app, setup secure token will cause app to crash, recommended to ask the bank for physical token while stocks last. Emailed in for 'investigation' and received fast templated reply, of no help. Coupons and deals were highly marketed to download this app, but it appeared either repetitive or extremely limited to the first few lucky ones. Mighty FX is now not working, NFC withdrawal is disabled. My verdict is, don't use app for a better banking experience.","08/21/2019, 22:24:11","Dear Timothy Ong, 

We apologise for the inconvenience you have experienced. From home screen, please open Settings - Apps, tap on Mighty. Select Storage then tap on Clear Cache and Clear Data.

If this does not solve the problem please contact us at this email address - helpme@uobgroup.com for investigation.

UOB Mobile and Digital Team",2,"08/09/2019, 08:02:03",1
UOB Mighty Malaysia,Chow Kin Kheong,"Lousy Apps, sometimes just freeze up when you activate it or running concurrently on another PC. It will hung there even you restart Apps.","05/31/2020, 18:24:16",,0,Not replied,2
UOB Mighty Malaysia,Sabira Abdullah,everything seems to work ok. though it keeps annoying about mighty secure although thats easy to dismiss. but just noticed the scan qr is not enabled and I was not able to use it to make my payment. had to resort to using my DBS app instead to scan qr and make my payment. shame.,"06/06/2019, 12:40:45",,0,Not replied,3
UOB Mighty Malaysia,aloysius Tay,"The problem for failure to login using finger print or pin (misreported wrong pin) with almighty secure enabled when abroad have been reported so many times for longer than a years but nothing has been done to fix it. How can this be happened to UOB, one of the top bank in singapore???!!!!","01/31/2019, 15:14:32",,10,Not replied,1
UOB Mighty Malaysia,Robin Ang,Pls bring back the previous version. This upgrade basically just render this app totally useless. I cannot even log in and stop telling all the people to email you... Just bring back the previous version and upgrade only when you have done all the necessary test to ensure it will work perfectly fine before you prompt the user for the upgrade...,"09/11/2019, 10:04:34",,6,Not replied,1
UOB Mighty Malaysia,Wee Jasmine,It was an effficient app before it has the new update. I have successfully setup mighty secure already but it had repeatedly tried to request me to setup another two times within the span of two weeks. And now im unable to load the app on my phone (it just keep loading). Please do a test on your app. Thanks.,"09/01/2019, 23:32:11",,4,Not replied,3
UOB Mighty Malaysia,Ashwin Asokan,"Being a dbs user for many years, UOB app is very very ordinary.To begin with, it takes so long to login and also, even after fingerprint setup it is asking for password from sms everytime. Then, Might secure is the worst option I have seen in my lifetime. I have tried min 15-20 times and everytime it is showing me wrong password but I am using the same password to login to my account.I dono what the technical team is doing. Time to beg for help for innovation and help from DBS Very disappointed!","01/28/2020, 16:27:09",,11,Not replied,1
